Customer ID,Customer Name,FirstOrder,LastOrder,OrderCount,TotalSales,AvgOrderValue,FirstOrderMonth,LastOrderMonth,DaysSinceLastOrder,RepeatCustomer,FirstOrderYearMonth,SortMonth
PB-19210,Phillip Breyer,"Monday, 23 November 2015","Saturday, 11 February 2017",2,132.738,66.369,Nov 2015,Feb 2017,3226,Repeat Buyer,01/11/2015 12:00:00 AM,201511
BT-11680,Brian Thompson,"Saturday, 28 November 2015","Monday, 10 December 2018",20,3196.752,159.8376,Nov 2015,Dec 2018,2559,Repeat Buyer,01/11/2015 12:00:00 AM,201511
CH-12070,Cathy Hwang,"Saturday, 25 June 2016","Wednesday, 8 February 2017",4,1537.236,384.309,Jun 2016,Feb 2017,3229,Repeat Buyer,01/06/2016 12:00:00 AM,201606
ND-18460,Neil Ducich,"Friday, 6 February 2015","Saturday, 30 June 2018",8,2893.455,361.681875,Feb 2015,Jun 2018,2722,Repeat Buyer,01/02/2015 12:00:00 AM,201502
BF-10975,Barbara Fisher,"Tuesday, 14 July 2015","Sunday, 30 September 2018",13,599.798,46.13830769,Jul 2015,Sep 2018,2630,Repeat Buyer,01/07/2015 12:00:00 AM,201507
KH-16330,Katharine Harms,"Wednesday, 1 April 2015","Tuesday, 20 November 2018",18,3312.864,184.048,Apr 2015,Nov 2018,2579,Repeat Buyer,01/04/2015 12:00:00 AM,201504
GW-14605,Giulietta Weimer,"Sunday, 1 March 2015","Sunday, 2 December 2018",9,2189.019,243.2243333,Mar 2015,Dec 2018,2567,Repeat Buyer,01/03/2015 12:00:00 AM,201503
NC-18625,Noah Childs,"Thursday, 29 October 2015","Saturday, 9 June 2018",9,1821.742,202.4157778,Oct 2015,Jun 2018,2743,Repeat Buyer,01/10/2015 12:00:00 AM,201510
ME-18010,Michelle Ellison,"Tuesday, 21 July 2015","Saturday, 29 September 2018",6,1256.944,209.4906667,Jul 2015,Sep 2018,2631,Repeat Buyer,01/07/2015 12:00:00 AM,201507
BP-11230,Benjamin Patterson,"Monday, 20 April 2015","Wednesday, 21 November 2018",6,1181.49,196.915,Apr 2015,Nov 2018,2578,Repeat Buyer,01/04/2015 12:00:00 AM,201504
JC-15775,John Castell,"Monday, 14 September 2015","Wednesday, 25 July 2018",16,2772.055,173.2534375,Sep 2015,Jul 2018,2697,Repeat Buyer,01/09/2015 12:00:00 AM,201509
AS-10090,Adam Shillingsburg,"Tuesday, 22 September 2015","Sunday, 2 December 2018",25,3255.31,130.2124,Sep 2015,Dec 2018,2567,Repeat Buyer,01/09/2015 12:00:00 AM,201509
AC-10450,Amy Cox,"Saturday, 31 October 2015","Wednesday, 19 December 2018",9,5527.846,614.2051111,Oct 2015,Dec 2018,2550,Repeat Buyer,01/10/2015 12:00:00 AM,201510
MD-17860,Michael Dominguez,"Wednesday, 2 December 2015","Saturday, 24 November 2018",8,1204.91,150.61375,Dec 2015,Nov 2018,2575,Repeat Buyer,01/12/2015 12:00:00 AM,201512
EH-13990,Erica Hackney,"Thursday, 15 January 2015","Monday, 20 November 2017",8,825.95,103.24375,Jan 2015,Nov 2017,2944,Repeat Buyer,01/01/2015 12:00:00 AM,201501
EH-13765,Edward Hooks,"Sunday, 18 October 2015","Friday, 17 August 2018",27,9940.38,368.1622222,Oct 2015,Aug 2018,2674,Repeat Buyer,01/10/2015 12:00:00 AM,201510
SC-20230,Scot Coram,"Tuesday, 6 June 2017","Friday, 3 August 2018",11,4371.958,397.4507273,Jun 2017,Aug 2018,2688,Repeat Buyer,01/06/2017 12:00:00 AM,201706
JE-15715,Joe Elijah,"Tuesday, 25 August 2015","Wednesday, 14 November 2018",22,8697.843,395.3565,Aug 2015,Nov 2018,2585,Repeat Buyer,01/08/2015 12:00:00 AM,201508
AC-10615,Ann Chong,"Thursday, 15 September 2016","Monday, 24 December 2018",18,2537.686,140.9825556,Sep 2016,Dec 2018,2545,Repeat Buyer,01/09/2016 12:00:00 AM,201609
JD-16015,Joy Daniels,"Sunday, 4 October 2015","Sunday, 9 September 2018",11,385.43,35.03909091,Oct 2015,Sep 2018,2651,Repeat Buyer,01/10/2015 12:00:00 AM,201510
CB-12415,Christy Brittain,"Saturday, 5 November 2016","Tuesday, 4 December 2018",12,1949.2,162.4333333,Nov 2016,Dec 2018,2565,Repeat Buyer,01/11/2016 12:00:00 AM,201611
JS-16030,Joy Smith,"Friday, 27 February 2015","Sunday, 2 December 2018",18,2516.494,139.8052222,Feb 2015,Dec 2018,2567,Repeat Buyer,01/02/2015 12:00:00 AM,201502
LW-17215,Luke Weiss,"Saturday, 12 September 2015","Sunday, 9 December 2018",15,5420.514,361.3676,Sep 2015,Dec 2018,2560,Repeat Buyer,01/09/2015 12:00:00 AM,201509
SC-20800,Stuart Calhoun,"Sunday, 11 December 2016","Friday, 30 November 2018",5,279.256,55.8512,Dec 2016,Nov 2018,2569,Repeat Buyer,01/12/2016 12:00:00 AM,201612
AM-10705,Anne McFarland,"Saturday, 31 October 2015","Saturday, 21 July 2018",22,5664.022,257.4555455,Oct 2015,Jul 2018,2701,Repeat Buyer,01/10/2015 12:00:00 AM,201510
RH-19510,Rick Huthwaite,"Monday, 16 November 2015","Tuesday, 19 September 2017",12,6979.18,581.5983333,Nov 2015,Sep 2017,3006,Repeat Buyer,01/11/2015 12:00:00 AM,201511
CT-11995,Carol Triggs,"Thursday, 7 May 2015","Tuesday, 25 September 2018",18,3241.898,180.1054444,May 2015,Sep 2018,2635,Repeat Buyer,01/05/2015 12:00:00 AM,201505
MC-17590,Matt Collister,"Wednesday, 20 May 2015","Friday, 9 November 2018",17,2426.067,142.7098235,May 2015,Nov 2018,2590,Repeat Buyer,01/05/2015 12:00:00 AM,201505
CC-12610,Corey Catlett,"Thursday, 27 August 2015","Monday, 26 November 2018",12,2540.631,211.71925,Aug 2015,Nov 2018,2573,Repeat Buyer,01/08/2015 12:00:00 AM,201508
KA-16525,Kelly Andreada,"Wednesday, 11 March 2015","Saturday, 24 November 2018",11,1519.506,138.1369091,Mar 2015,Nov 2018,2575,Repeat Buyer,01/03/2015 12:00:00 AM,201503
TC-20980,Tamara Chand,"Saturday, 7 November 2015","Sunday, 26 November 2017",12,19052.218,1587.684833,Nov 2015,Nov 2017,2938,Repeat Buyer,01/11/2015 12:00:00 AM,201511
BF-11080,Bart Folk,"Saturday, 28 November 2015","Wednesday, 5 December 2018",6,272.95,45.49166667,Nov 2015,Dec 2018,2564,Repeat Buyer,01/11/2015 12:00:00 AM,201511
MM-17260,Magdelene Morse,"Thursday, 28 May 2015","Sunday, 15 July 2018",6,1314.023,219.0038333,May 2015,Jul 2018,2707,Repeat Buyer,01/05/2015 12:00:00 AM,201505
AH-10120,Adrian Hane,"Saturday, 18 July 2015","Wednesday, 31 October 2018",16,1735.514,108.469625,Jul 2015,Oct 2018,2599,Repeat Buyer,01/07/2015 12:00:00 AM,201507
BS-11665,Brian Stugart,"Tuesday, 23 June 2015","Saturday, 27 May 2017",11,3288.11,298.9190909,Jun 2015,May 2017,3121,Repeat Buyer,01/06/2015 12:00:00 AM,201506
RF-19345,Randy Ferguson,"Wednesday, 20 May 2015","Tuesday, 5 December 2017",16,3309.15,206.821875,May 2015,Dec 2017,2929,Repeat Buyer,01/05/2015 12:00:00 AM,201505
WB-21850,William Brown,"Wednesday, 4 November 2015","Monday, 10 December 2018",35,6129.71,175.1345714,Nov 2015,Dec 2018,2559,Repeat Buyer,01/11/2015 12:00:00 AM,201511
TB-21625,Trudy Brown,"Thursday, 6 August 2015","Friday, 30 November 2018",15,2797.668,186.5112,Aug 2015,Nov 2018,2569,Repeat Buyer,01/08/2015 12:00:00 AM,201508
AF-10870,Art Ferguson,"Tuesday, 6 December 2016","Monday, 19 November 2018",16,2052.908,128.30675,Dec 2016,Nov 2018,2580,Repeat Buyer,01/12/2016 12:00:00 AM,201612
RB-19435,Richard Bierner,"Wednesday, 11 March 2015","Monday, 19 November 2018",13,1864.156,143.3966154,Mar 2015,Nov 2018,2580,Repeat Buyer,01/03/2015 12:00:00 AM,201503
KF-16285,Karen Ferguson,"Saturday, 26 September 2015","Monday, 24 September 2018",18,10604.266,589.1258889,Sep 2015,Sep 2018,2636,Repeat Buyer,01/09/2015 12:00:00 AM,201509
JH-15820,John Huston,"Tuesday, 19 May 2015","Monday, 9 July 2018",8,528.91,66.11375,May 2015,Jul 2018,2713,Repeat Buyer,01/05/2015 12:00:00 AM,201505
IL-15100,Ivan Liston,"Saturday, 1 August 2015","Friday, 10 August 2018",14,5040.736,360.0525714,Aug 2015,Aug 2018,2681,Repeat Buyer,01/08/2015 12:00:00 AM,201508
RH-19600,Rob Haberlin,"Saturday, 2 July 2016","Friday, 14 July 2017",11,2085.74,189.6127273,Jul 2016,Jul 2017,3073,Repeat Buyer,01/07/2016 12:00:00 AM,201607
AW-10930,Arthur Wiediger,"Tuesday, 14 July 2015","Wednesday, 14 November 2018",16,2852.968,178.3105,Jul 2015,Nov 2018,2585,Repeat Buyer,01/07/2015 12:00:00 AM,201507
ML-17410,Maris LaWare,"Saturday, 14 November 2015","Tuesday, 6 November 2018",14,2885.26,206.09,Nov 2015,Nov 2018,2593,Repeat Buyer,01/11/2015 12:00:00 AM,201511
DB-13555,Dorothy Badders,"Tuesday, 21 April 2015","Friday, 14 September 2018",14,3908.8028,279.2002,Apr 2015,Sep 2018,2646,Repeat Buyer,01/04/2015 12:00:00 AM,201504
MH-17620,Matt Hagelstein,"Monday, 5 December 2016","Saturday, 28 July 2018",6,1252.8,208.8,Dec 2016,Jul 2018,2694,Repeat Buyer,01/12/2016 12:00:00 AM,201612
DK-13375,Dennis Kane,"Monday, 7 September 2015","Tuesday, 11 December 2018",23,3318.486,144.282,Sep 2015,Dec 2018,2558,Repeat Buyer,01/09/2015 12:00:00 AM,201509
BT-11440,Bobby Trafton,"Thursday, 4 June 2015","Sunday, 18 June 2017",7,603.876,86.268,Jun 2015,Jun 2017,3099,Repeat Buyer,01/06/2015 12:00:00 AM,201506
DB-13405,Denny Blanton,"Monday, 8 August 2016","Tuesday, 26 June 2018",14,1711.692,122.2637143,Aug 2016,Jun 2018,2726,Repeat Buyer,01/08/2016 12:00:00 AM,201608
TG-21310,Toby Gnade,"Wednesday, 9 March 2016","Saturday, 27 January 2018",9,3058.372,339.8191111,Mar 2016,Jan 2018,2876,Repeat Buyer,01/03/2016 12:00:00 AM,201603
JM-16195,Justin MacKendrick,"Thursday, 30 April 2015","Saturday, 3 November 2018",19,2833.926,149.154,Apr 2015,Nov 2018,2596,Repeat Buyer,01/04/2015 12:00:00 AM,201504
MZ-17335,Maria Zettner,"Tuesday, 8 November 2016","Friday, 30 November 2018",6,593.606,98.93433333,Nov 2016,Nov 2018,2569,Repeat Buyer,01/11/2016 12:00:00 AM,201611
MW-18220,Mitch Webber,"Tuesday, 25 August 2015","Thursday, 13 December 2018",14,5341.9,381.5642857,Aug 2015,Dec 2018,2556,Repeat Buyer,01/08/2015 12:00:00 AM,201508
MV-17485,Mark Van Huff,"Tuesday, 20 January 2015","Monday, 3 December 2018",15,1560.05,104.0033333,Jan 2015,Dec 2018,2566,Repeat Buyer,01/01/2015 12:00:00 AM,201501
SM-20320,Sean Miller,"Wednesday, 18 March 2015","Friday, 12 October 2018",15,25043.05,1669.536667,Mar 2015,Oct 2018,2618,Repeat Buyer,01/03/2015 12:00:00 AM,201503
JK-15625,Jim Karlsson,"Sunday, 31 May 2015","Tuesday, 30 October 2018",12,3760.028,313.3356667,May 2015,Oct 2018,2600,Repeat Buyer,01/05/2015 12:00:00 AM,201505
PJ-18835,Patrick Jones,"Thursday, 28 May 2015","Wednesday, 21 November 2018",13,1220.09,93.85307692,May 2015,Nov 2018,2578,Repeat Buyer,01/05/2015 12:00:00 AM,201505
RS-19420,Ricardo Sperren,"Wednesday, 5 August 2015","Monday, 15 October 2018",9,3221.29,357.9211111,Aug 2015,Oct 2018,2615,Repeat Buyer,01/08/2015 12:00:00 AM,201508
SV-20935,Susan Vittorini,"Sunday, 19 March 2017","Friday, 28 December 2018",13,1903.491,146.4223846,Mar 2017,Dec 2018,2541,Repeat Buyer,01/03/2017 12:00:00 AM,201703
BC-11125,Becky Castell,"Monday, 6 July 2015","Monday, 11 June 2018",18,2933.676,162.982,Jul 2015,Jun 2018,2741,Repeat Buyer,01/07/2015 12:00:00 AM,201507
EM-13825,Elizabeth Moffitt,"Wednesday, 2 December 2015","Monday, 5 November 2018",16,2339.598,146.224875,Dec 2015,Nov 2018,2594,Repeat Buyer,01/12/2015 12:00:00 AM,201512
KN-16705,Kristina Nunn,"Monday, 2 March 2015","Sunday, 23 September 2018",12,2003.01,166.9175,Mar 2015,Sep 2018,2637,Repeat Buyer,01/03/2015 12:00:00 AM,201503
KW-16570,Kelly Williams,"Wednesday, 30 September 2015","Sunday, 20 November 2016",5,449.096,89.8192,Sep 2015,Nov 2016,3309,Repeat Buyer,01/09/2015 12:00:00 AM,201509
SC-20260,Scott Cohen,"Monday, 6 April 2015","Tuesday, 26 June 2018",18,3729.793,207.2107222,Apr 2015,Jun 2018,2726,Repeat Buyer,01/04/2015 12:00:00 AM,201504
CV-12295,Christina VanderZanden,"Saturday, 28 March 2015","Friday, 20 April 2018",13,2830.628,217.7406154,Mar 2015,Apr 2018,2793,Repeat Buyer,01/03/2015 12:00:00 AM,201503
SG-20605,Speros Goranitis,"Tuesday, 3 November 2015","Thursday, 13 September 2018",12,3118.892,259.9076667,Nov 2015,Sep 2018,2647,Repeat Buyer,01/11/2015 12:00:00 AM,201511
TM-21010,Tamara Manning,"Saturday, 21 February 2015","Tuesday, 18 September 2018",15,2819.026,187.9350667,Feb 2015,Sep 2018,2642,Repeat Buyer,01/02/2015 12:00:00 AM,201502
EM-13810,Eleni McCrary,"Tuesday, 7 June 2016","Monday, 20 August 2018",7,2567.01,366.7157143,Jun 2016,Aug 2018,2671,Repeat Buyer,01/06/2016 12:00:00 AM,201606
ML-18040,Michelle Lonsdale,"Monday, 26 March 2018","Friday, 12 October 2018",4,742.082,185.5205,Mar 2018,Oct 2018,2618,Repeat Buyer,01/03/2018 12:00:00 AM,201803
CR-12580,Clay Rozendal,"Tuesday, 18 April 2017","Saturday, 3 November 2018",6,2148.852,358.142,Apr 2017,Nov 2018,2596,Repeat Buyer,01/04/2017 12:00:00 AM,201704
AZ-10750,Annie Zypern,"Tuesday, 17 March 2015","Monday, 23 July 2018",12,1622.018,135.1681667,Mar 2015,Jul 2018,2699,Repeat Buyer,01/03/2015 12:00:00 AM,201503
PW-19240,Pierre Wener,"Wednesday, 18 November 2015","Friday, 22 September 2017",12,3922.415,326.8679167,Nov 2015,Sep 2017,3003,Repeat Buyer,01/11/2015 12:00:00 AM,201511
SC-20380,Shahid Collister,"Sunday, 1 March 2015","Friday, 30 November 2018",20,5992.536,299.6268,Mar 2015,Nov 2018,2569,Repeat Buyer,01/03/2015 12:00:00 AM,201503
CM-11935,Carlos Meador,"Saturday, 24 September 2016","Sunday, 22 January 2017",4,565.392,141.348,Sep 2016,Jan 2017,3246,Repeat Buyer,01/09/2016 12:00:00 AM,201609
GM-14695,Greg Maxwell,"Sunday, 5 April 2015","Tuesday, 4 September 2018",11,6049.966,549.9969091,Apr 2015,Sep 2018,2656,Repeat Buyer,01/04/2015 12:00:00 AM,201504
TB-21250,Tim Brockman,"Tuesday, 8 December 2015","Monday, 15 January 2018",19,1602.376,84.33557895,Dec 2015,Jan 2018,2888,Repeat Buyer,01/12/2015 12:00:00 AM,201512
JM-15865,John Murray,"Thursday, 19 November 2015","Wednesday, 12 September 2018",13,7625.076,586.5443077,Nov 2015,Sep 2018,2648,Repeat Buyer,01/11/2015 12:00:00 AM,201511
SC-20575,Sonia Cooley,"Tuesday, 16 June 2015","Saturday, 29 September 2018",6,799.798,133.2996667,Jun 2015,Sep 2018,2631,Repeat Buyer,01/06/2015 12:00:00 AM,201506
LS-17200,Luke Schmidt,"Sunday, 18 October 2015","Tuesday, 25 September 2018",14,1010.256,72.16114286,Oct 2015,Sep 2018,2635,Repeat Buyer,01/10/2015 12:00:00 AM,201510
RR-19315,Ralph Ritter,"Tuesday, 14 November 2017","Tuesday, 11 December 2018",4,615.932,153.983,Nov 2017,Dec 2018,2558,Repeat Buyer,01/11/2017 12:00:00 AM,201711
DB-12910,Daniel Byrd,"Saturday, 24 October 2015","Sunday, 9 December 2018",12,2171.599,180.9665833,Oct 2015,Dec 2018,2560,Repeat Buyer,01/10/2015 12:00:00 AM,201510
TT-21220,Thomas Thornton,"Wednesday, 23 September 2015","Saturday, 30 June 2018",15,1427.044,95.13626667,Sep 2015,Jun 2018,2722,Repeat Buyer,01/09/2015 12:00:00 AM,201509
LO-17170,Lori Olson,"Saturday, 6 February 2016","Friday, 28 December 2018",9,644.35,71.59444444,Feb 2016,Dec 2018,2541,Repeat Buyer,01/02/2016 12:00:00 AM,201602
KD-16615,Ken Dana,"Sunday, 30 April 2017","Friday, 16 March 2018",7,907.158,129.594,Apr 2017,Mar 2018,2828,Repeat Buyer,01/04/2017 12:00:00 AM,201704
NB-18580,Nicole Brennan,"Saturday, 26 September 2015","Thursday, 22 October 2015",2,273.872,136.936,Sep 2015,Oct 2015,3704,Repeat Buyer,01/09/2015 12:00:00 AM,201509
BD-11635,Brian Derr,"Monday, 5 October 2015","Friday, 21 December 2018",5,582.646,116.5292,Oct 2015,Dec 2018,2548,Repeat Buyer,01/10/2015 12:00:00 AM,201510
CM-12235,Chris McAfee,"Monday, 1 May 2017","Sunday, 10 December 2017",8,2305.712,288.214,May 2017,Dec 2017,2924,Repeat Buyer,01/05/2017 12:00:00 AM,201705
EN-13780,Edward Nazzal,"Monday, 30 May 2016","Sunday, 18 March 2018",9,2199.366,244.374,May 2016,Mar 2018,2826,Repeat Buyer,01/05/2016 12:00:00 AM,201605
KN-16450,Kean Nguyen,"Sunday, 12 April 2015","Thursday, 8 November 2018",8,2171.962,271.49525,Apr 2015,Nov 2018,2591,Repeat Buyer,01/04/2015 12:00:00 AM,201504
BO-11350,Bill Overfelt,"Tuesday, 3 January 2017","Wednesday, 15 August 2018",12,2682.728,223.5606667,Jan 2017,Aug 2018,2676,Repeat Buyer,01/01/2017 12:00:00 AM,201701
AG-10300,Aleksandra Gannaway,"Sunday, 26 April 2015","Monday, 3 September 2018",5,367.548,73.5096,Apr 2015,Sep 2018,2657,Repeat Buyer,01/04/2015 12:00:00 AM,201504
MC-17635,Matthew Clasen,"Saturday, 28 November 2015","Sunday, 24 June 2018",8,795.154,99.39425,Nov 2015,Jun 2018,2728,Repeat Buyer,01/11/2015 12:00:00 AM,201511
JF-15295,Jason Fortune-,"Saturday, 14 March 2015","Saturday, 19 May 2018",14,955.124,68.22314286,Mar 2015,May 2018,2764,Repeat Buyer,01/03/2015 12:00:00 AM,201503
TT-21265,Tim Taslimi,"Monday, 15 August 2016","Sunday, 19 November 2017",3,439.5,146.5,Aug 2016,Nov 2017,2945,Repeat Buyer,01/08/2016 12:00:00 AM,201608
SB-20170,Sarah Bern,"Saturday, 6 June 2015","Tuesday, 12 June 2018",7,1348.02,192.5742857,Jun 2015,Jun 2018,2740,Repeat Buyer,01/06/2015 12:00:00 AM,201506
CL-12700,Craig Leslie,"Monday, 24 April 2017","Saturday, 14 April 2018",7,2335.586,333.6551429,Apr 2017,Apr 2018,2799,Repeat Buyer,01/04/2017 12:00:00 AM,201704
HG-15025,Hunter Glantz,"Wednesday, 14 October 2015","Monday, 24 December 2018",11,3690.284,335.4803636,Oct 2015,Dec 2018,2545,Repeat Buyer,01/10/2015 12:00:00 AM,201510
TC-21295,Toby Carlisle,"Wednesday, 14 October 2015","Monday, 3 December 2018",16,4266.812,266.67575,Oct 2015,Dec 2018,2566,Repeat Buyer,01/10/2015 12:00:00 AM,201510
SV-20785,Stewart Visinsky,"Sunday, 12 April 2015","Tuesday, 13 February 2018",25,4105.305,164.2122,Apr 2015,Feb 2018,2859,Repeat Buyer,01/04/2015 12:00:00 AM,201504
BE-11410,Bobby Elias,"Tuesday, 7 February 2017","Sunday, 23 September 2018",5,2261.438,452.2876,Feb 2017,Sep 2018,2637,Repeat Buyer,01/02/2017 12:00:00 AM,201702
SC-20680,Steve Carroll,"Saturday, 21 November 2015","Sunday, 26 August 2018",8,1254.64,156.83,Nov 2015,Aug 2018,2665,Repeat Buyer,01/11/2015 12:00:00 AM,201511
DF-13135,David Flashing,"Sunday, 4 October 2015","Monday, 30 January 2017",6,2390.534,398.4223333,Oct 2015,Jan 2017,3238,Repeat Buyer,01/10/2015 12:00:00 AM,201510
FH-14350,Fred Harton,"Tuesday, 23 August 2016","Friday, 1 June 2018",14,2271.284,162.2345714,Aug 2016,Jun 2018,2751,Repeat Buyer,01/08/2016 12:00:00 AM,201608
MS-17530,MaryBeth Skach,"Wednesday, 4 November 2015","Sunday, 22 October 2017",7,475.656,67.95085714,Nov 2015,Oct 2017,2973,Repeat Buyer,01/11/2015 12:00:00 AM,201511
RH-19555,Ritsa Hightower,"Sunday, 4 December 2016","Saturday, 29 July 2017",3,740.382,246.794,Dec 2016,Jul 2017,3058,Repeat Buyer,01/12/2016 12:00:00 AM,201612
JP-16135,Julie Prescott,"Wednesday, 23 September 2015","Wednesday, 19 September 2018",13,1707.71,131.3623077,Sep 2015,Sep 2018,2641,Repeat Buyer,01/09/2015 12:00:00 AM,201509
Dp-13240,Dean percer,"Tuesday, 26 May 2015","Sunday, 7 October 2018",29,7198.761,248.2331379,May 2015,Oct 2018,2623,Repeat Buyer,01/05/2015 12:00:00 AM,201505
MO-17950,Michael Oakman,"Saturday, 2 April 2016","Tuesday, 3 July 2018",4,154.288,38.572,Apr 2016,Jul 2018,2719,Repeat Buyer,01/04/2016 12:00:00 AM,201604
DL-13330,Denise Leinenbach,"Tuesday, 23 June 2015","Saturday, 3 November 2018",8,585.02,73.1275,Jun 2015,Nov 2018,2596,Repeat Buyer,01/06/2015 12:00:00 AM,201506
DR-12940,Daniel Raglin,"Saturday, 28 March 2015","Saturday, 10 November 2018",13,8350.868,642.3744615,Mar 2015,Nov 2018,2589,Repeat Buyer,01/03/2015 12:00:00 AM,201503
DM-13015,Darrin Martin,"Monday, 14 September 2015","Saturday, 3 November 2018",20,6345.103,317.25515,Sep 2015,Nov 2018,2596,Repeat Buyer,01/09/2015 12:00:00 AM,201509
AC-10660,Anna Chung,"Thursday, 15 October 2015","Friday, 23 March 2018",6,657.316,109.5526667,Oct 2015,Mar 2018,2821,Repeat Buyer,01/10/2015 12:00:00 AM,201510
DM-13345,Denise Monton,"Tuesday, 3 November 2015","Saturday, 8 December 2018",13,4074.472,313.4209231,Nov 2015,Dec 2018,2561,Repeat Buyer,01/11/2015 12:00:00 AM,201511
VF-21715,Vicky Freymann,"Sunday, 1 March 2015","Monday, 17 December 2018",11,847.944,77.08581818,Mar 2015,Dec 2018,2552,Repeat Buyer,01/03/2015 12:00:00 AM,201503
CC-12370,Christopher Conant,"Tuesday, 23 May 2017","Saturday, 17 November 2018",11,12129.072,1102.642909,May 2017,Nov 2018,2582,Repeat Buyer,01/05/2017 12:00:00 AM,201705
BF-11275,Beth Fritzler,"Sunday, 22 March 2015","Saturday, 3 November 2018",4,791.99,197.9975,Mar 2015,Nov 2018,2596,Repeat Buyer,01/03/2015 12:00:00 AM,201503
BP-11155,Becky Pak,"Saturday, 4 June 2016","Tuesday, 2 October 2018",11,1697.861,154.351,Jun 2016,Oct 2018,2628,Repeat Buyer,01/06/2016 12:00:00 AM,201606
EM-14140,Eugene Moren,"Sunday, 19 July 2015","Monday, 12 November 2018",21,4588.436,218.4969524,Jul 2015,Nov 2018,2587,Repeat Buyer,01/07/2015 12:00:00 AM,201507
MA-17995,Michelle Arnett,"Sunday, 20 September 2015","Wednesday, 27 June 2018",12,2453.284,204.4403333,Sep 2015,Jun 2018,2725,Repeat Buyer,01/09/2015 12:00:00 AM,201509
GB-14575,Giulietta Baptist,"Sunday, 12 June 2016","Monday, 17 December 2018",16,4716.288,294.768,Jun 2016,Dec 2018,2552,Repeat Buyer,01/06/2016 12:00:00 AM,201606
JB-16045,Julia Barnett,"Tuesday, 3 May 2016","Sunday, 23 December 2018",9,2518.115,279.7905556,May 2016,Dec 2018,2546,Repeat Buyer,01/05/2016 12:00:00 AM,201605
MG-17875,Michael Grace,"Monday, 23 February 2015","Wednesday, 5 September 2018",7,1242.833,177.5475714,Feb 2015,Sep 2018,2655,Repeat Buyer,01/02/2015 12:00:00 AM,201502
SR-20425,Sharelle Roach,"Sunday, 14 June 2015","Saturday, 22 December 2018",9,3233.481,359.2756667,Jun 2015,Dec 2018,2547,Repeat Buyer,01/06/2015 12:00:00 AM,201506
JB-16000,Joy Bell-,"Tuesday, 10 January 2017","Saturday, 17 November 2018",7,644.1188,92.01697143,Jan 2017,Nov 2018,2582,Repeat Buyer,01/01/2017 12:00:00 AM,201701
DM-12955,Dario Medina,"Wednesday, 30 September 2015","Friday, 7 September 2018",9,1322.034,146.8926667,Sep 2015,Sep 2018,2653,Repeat Buyer,01/09/2015 12:00:00 AM,201509
TC-21475,Tony Chapman,"Sunday, 22 November 2015","Monday, 30 July 2018",11,1244.976,113.1796364,Nov 2015,Jul 2018,2692,Repeat Buyer,01/11/2015 12:00:00 AM,201511
SW-20350,Sean Wendt,"Sunday, 9 April 2017","Saturday, 21 July 2018",6,1019.044,169.8406667,Apr 2017,Jul 2018,2701,Repeat Buyer,01/04/2017 12:00:00 AM,201704
RE-19450,Richard Eichhorn,"Monday, 15 August 2016","Saturday, 3 March 2018",6,666.52,111.0866667,Aug 2016,Mar 2018,2841,Repeat Buyer,01/08/2016 12:00:00 AM,201608
BF-11215,Benjamin Farhat,"Monday, 9 November 2015","Friday, 26 October 2018",8,1585.162,198.14525,Nov 2015,Oct 2018,2604,Repeat Buyer,01/11/2015 12:00:00 AM,201511
KB-16405,Katrina Bavinger,"Sunday, 20 November 2016","Tuesday, 4 September 2018",9,908.821,100.9801111,Nov 2016,Sep 2018,2656,Repeat Buyer,01/11/2016 12:00:00 AM,201611
JG-15310,Jason Gross,"Friday, 3 March 2017","Friday, 28 December 2018",11,2240.58,203.6890909,Mar 2017,Dec 2018,2541,Repeat Buyer,01/03/2017 12:00:00 AM,201703
EC-14050,Erin Creighton,"Thursday, 17 December 2015","Wednesday, 7 November 2018",7,461.914,65.98771429,Dec 2015,Nov 2018,2592,Repeat Buyer,01/12/2015 12:00:00 AM,201512
EB-14110,Eugene Barchas,"Wednesday, 13 April 2016","Saturday, 8 September 2018",11,3071.126,279.1932727,Apr 2016,Sep 2018,2652,Repeat Buyer,01/04/2016 12:00:00 AM,201604
JP-15460,Jennifer Patt,"Monday, 24 August 2015","Friday, 23 November 2018",15,1669.135,111.2756667,Aug 2015,Nov 2018,2576,Repeat Buyer,01/08/2015 12:00:00 AM,201508
CS-11845,Cari Sayre,"Monday, 14 December 2015","Sunday, 30 September 2018",8,1278.954,159.86925,Dec 2015,Sep 2018,2630,Repeat Buyer,01/12/2015 12:00:00 AM,201512
GH-14410,Gary Hansen,"Thursday, 9 July 2015","Tuesday, 16 October 2018",17,2819.467,165.851,Jul 2015,Oct 2018,2614,Repeat Buyer,01/07/2015 12:00:00 AM,201507
PT-19090,Pete Takahito,"Saturday, 12 September 2015","Saturday, 20 October 2018",6,158.46,26.41,Sep 2015,Oct 2018,2610,Repeat Buyer,01/09/2015 12:00:00 AM,201509
JL-15130,Jack Lebron,"Saturday, 18 July 2015","Saturday, 22 December 2018",12,1214.956,101.2463333,Jul 2015,Dec 2018,2547,Repeat Buyer,01/07/2015 12:00:00 AM,201507
AH-10030,Aaron Hawkins,"Wednesday, 22 April 2015","Tuesday, 18 December 2018",11,1744.7,158.6090909,Apr 2015,Dec 2018,2551,Repeat Buyer,01/04/2015 12:00:00 AM,201504
